idx,sample_id,y_true,y_pred,true_label,pred_label,confidence,correct
1091,GTEX-ZVT4-0126-SM-51MS1,2,2,Normal Tissue,Normal Tissue,0.9740263223648071,True
1092,GTEX-1399S-0126-SM-5IJCF,2,2,Normal Tissue,Normal Tissue,0.9987854361534119,True
1093,GTEX-PSDG-0226-SM-33HC1,2,2,Normal Tissue,Normal Tissue,0.9975615739822388,True
1094,GTEX-13FTX-1526-SM-5K7VJ,2,2,Normal Tissue,Normal Tissue,0.9934054613113403,True
1095,GTEX-WXYG-2026-SM-4E3IY,2,2,Normal Tissue,Normal Tissue,0.9987102746963501,True
1096,GTEX-13PVQ-0626-SM-5LU47,2,2,Normal Tissue,Normal Tissue,0.9929540753364563,True
1097,TCGA-D3-A51K-06,1,1,Metastasis,Metastasis,0.9723639488220215,True
1098,TCGA-FR-A7U8-06,1,1,Metastasis,Metastasis,0.7655680775642395,True
1099,GTEX-SUCS-1926-SM-32PM3,2,2,Normal Tissue,Normal Tissue,0.9951175451278687,True
1100,GTEX-1192X-0008-SM-5Q5B7,2,2,Normal Tissue,Normal Tissue,0.9908472299575806,True
1101,GTEX-11WQK-1026-SM-5EQLX,2,2,Normal Tissue,Normal Tissue,0.9555618762969971,True
1102,GTEX-PSDG-0008-SM-48TE5,2,2,Normal Tissue,Normal Tissue,0.987427830696106,True
1103,GTEX-S4Q7-0008-SM-3NM8A,2,2,Normal Tissue,Normal Tissue,0.9237372875213623,True
1104,TCGA-Z2-A8RT-06,1,1,Metastasis,Metastasis,0.9517726302146912,True
1105,GTEX-Y5V5-0126-SM-5S2NW,2,2,Normal Tissue,Normal Tissue,0.9835346341133118,True
1106,GTEX-WH7G-2026-SM-3NMBL,2,2,Normal Tissue,Normal Tissue,0.9054246544837952,True
1107,GTEX-11VI4-1726-SM-5CVLH,2,2,Normal Tissue,Normal Tissue,0.8968051671981812,True
1108,GTEX-T6MN-0126-SM-32PLP,2,2,Normal Tissue,Normal Tissue,0.9945856928825378,True
1109,TCGA-EB-A44R-06,1,1,Metastasis,Metastasis,0.9276973605155945,True
1110,TCGA-FS-A1ZG-06,1,1,Metastasis,Metastasis,0.8356894254684448,True
1111,GTEX-12WSK-2126-SM-5CVNC,2,2,Normal Tissue,Normal Tissue,0.988623857498169,True
1112,GTEX-XAJ8-0008-SM-46MU7,2,2,Normal Tissue,Normal Tissue,0.8326307535171509,True
1113,TCGA-YG-AA3P-06,1,1,Metastasis,Metastasis,0.8376438021659851,True
1114,TCGA-FS-A1ZS-06,1,1,Metastasis,Metastasis,0.6465573906898499,True
1115,GTEX-PWN1-0008-SM-48TEA,2,2,Normal Tissue,Normal Tissue,0.9995755553245544,True
1116,TCGA-EB-A4P0-01,0,1,Primary Tumor,Metastasis,0.8801126480102539,False
1117,GTEX-148VJ-0626-SM-5LUAW,2,2,Normal Tissue,Normal Tissue,0.9963388442993164,True
1118,GTEX-131YS-0126-SM-5KM1M,2,2,Normal Tissue,Normal Tissue,0.9900408387184143,True
1119,GTEX-XOT4-0008-SM-4B664,2,2,Normal Tissue,Normal Tissue,0.7101272940635681,True
1120,GTEX-11TTK-0008-SM-5S2RU,2,2,Normal Tissue,Normal Tissue,0.9996848106384277,True
1121,GTEX-1211K-1526-SM-5FQU4,2,2,Normal Tissue,Normal Tissue,0.965477466583252,True
1122,TCGA-EE-A2GB-06,1,1,Metastasis,Metastasis,0.8882978558540344,True
1123,GTEX-X5EB-2226-SM-46MW4,2,2,Normal Tissue,Normal Tissue,0.9910981059074402,True
1124,GTEX-11DXZ-2326-SM-5EGGV,2,2,Normal Tissue,Normal Tissue,0.9950745701789856,True
1125,TCGA-D3-A3CC-06,1,0,Metastasis,Primary Tumor,0.7659560441970825,False
1126,TCGA-BF-A3DL-01,0,1,Primary Tumor,Metastasis,0.49606212973594666,False
1127,TCGA-FS-A1Z3-06,1,1,Metastasis,Metastasis,0.768224835395813,True
1128,GTEX-11ONC-0008-SM-5S2MG,2,2,Normal Tissue,Normal Tissue,0.9708974361419678,True
1129,GTEX-ZAK1-0126-SM-5IJD3,2,2,Normal Tissue,Normal Tissue,0.997674286365509,True
1130,GTEX-VUSG-2326-SM-4KL1U,2,2,Normal Tissue,Normal Tissue,0.9912920594215393,True
1131,GTEX-13X6I-0626-SM-5QGP9,2,2,Normal Tissue,Normal Tissue,0.9881921410560608,True
1132,TCGA-D9-A1JX-06,1,1,Metastasis,Metastasis,0.95540851354599,True
1133,GTEX-13SLW-0626-SM-5Q5ER,2,2,Normal Tissue,Normal Tissue,0.995470404624939,True
1134,TCGA-ER-A195-06,1,1,Metastasis,Metastasis,0.47184720635414124,True
1135,GTEX-XGQ4-0008-SM-4AT3Z,2,2,Normal Tissue,Normal Tissue,0.9543513655662537,True
1136,GTEX-ZZ64-1726-SM-5GZYB,2,2,Normal Tissue,Normal Tissue,0.9888284206390381,True
1137,GTEX-ZTSS-1426-SM-5985P,2,2,Normal Tissue,Normal Tissue,0.9272374510765076,True
1138,TCGA-D3-A2JL-06,1,1,Metastasis,Metastasis,0.9545196890830994,True
1139,TCGA-EE-A2MH-06,1,1,Metastasis,Metastasis,0.8364558219909668,True
1140,TCGA-D3-A8GN-06,1,1,Metastasis,Metastasis,0.97041255235672,True
1141,TCGA-EE-A2M6-06,1,1,Metastasis,Metastasis,0.9408823847770691,True
1142,TCGA-D3-A8GP-06,1,1,Metastasis,Metastasis,0.9140309691429138,True
1143,TCGA-ER-A19C-06,1,1,Metastasis,Metastasis,0.5612443089485168,True
1144,GTEX-R3RS-0126-SM-3GIJL,2,2,Normal Tissue,Normal Tissue,0.9994889497756958,True
1145,GTEX-12126-0826-SM-5FQTZ,2,2,Normal Tissue,Normal Tissue,0.9929087162017822,True
1146,GTEX-XQ8I-0426-SM-4BOPO,2,2,Normal Tissue,Normal Tissue,0.9954191446304321,True
1147,TCGA-EE-A2GS-06,1,1,Metastasis,Metastasis,0.8738809823989868,True
1148,GTEX-PLZ6-1426-SM-2S1OQ,2,2,Normal Tissue,Normal Tissue,0.9994175434112549,True
1149,TCGA-WE-A8K1-06,1,1,Metastasis,Metastasis,0.9369239211082458,True
1150,TCGA-EE-A2GD-06,1,1,Metastasis,Metastasis,0.41571465134620667,True
1151,GTEX-13OW7-0126-SM-5MR3B,2,2,Normal Tissue,Normal Tissue,0.993899941444397,True
1152,GTEX-ZDXO-3126-SM-5IJDF,2,2,Normal Tissue,Normal Tissue,0.9610263705253601,True
1153,TCGA-ER-A19H-06,1,1,Metastasis,Metastasis,0.9459469318389893,True
1154,TCGA-EE-A2MC-06,1,1,Metastasis,Metastasis,0.8986597657203674,True
1155,GTEX-12WSJ-1826-SM-5GCNY,2,2,Normal Tissue,Normal Tissue,0.9982041120529175,True
1156,GTEX-13OW8-1326-SM-5J1OW,2,2,Normal Tissue,Normal Tissue,0.9961165189743042,True
1157,GTEX-QLQ7-0008-SM-447AW,2,1,Normal Tissue,Metastasis,0.572281002998352,False
1158,GTEX-WY7C-0008-SM-4ONDW,2,2,Normal Tissue,Normal Tissue,0.9943919777870178,True
1159,TCGA-ER-A19L-06,1,1,Metastasis,Metastasis,0.6333999633789062,True
1160,TCGA-WE-A8K6-06,1,1,Metastasis,Metastasis,0.8036057949066162,True
1161,GTEX-U3ZM-1526-SM-3DB9D,2,2,Normal Tissue,Normal Tissue,0.9890372157096863,True
1162,TCGA-EE-A2A5-06,1,1,Metastasis,Metastasis,0.7116588354110718,True
1163,GTEX-ZTPG-0008-SM-4YCEK,2,2,Normal Tissue,Normal Tissue,0.9877596497535706,True
1164,GTEX-UJHI-1526-SM-3DB99,2,2,Normal Tissue,Normal Tissue,0.9941360950469971,True
1165,GTEX-XMD3-0008-SM-4AT4V,2,2,Normal Tissue,Normal Tissue,0.7857687473297119,True
1166,GTEX-ZV68-0126-SM-59HKS,2,2,Normal Tissue,Normal Tissue,0.980946958065033,True
1167,TCGA-EE-A2ME-06,1,1,Metastasis,Metastasis,0.9746812582015991,True
1168,GTEX-X62O-0126-SM-4E3JN,2,2,Normal Tissue,Normal Tissue,0.9955741167068481,True
1169,GTEX-146FQ-0126-SM-5NQA9,2,2,Normal Tissue,Normal Tissue,0.9883132576942444,True
1170,TCGA-GN-A26D-06,1,1,Metastasis,Metastasis,0.8760780096054077,True
1171,GTEX-13N1W-0126-SM-5K7VT,2,2,Normal Tissue,Normal Tissue,0.9971582889556885,True
1172,TCGA-D3-A2J9-06,1,1,Metastasis,Metastasis,0.9487189650535583,True
1173,TCGA-FS-A4FB-06,1,0,Metastasis,Primary Tumor,0.423690527677536,False
1174,TCGA-EE-A29Q-06,1,1,Metastasis,Metastasis,0.8683027625083923,True
1175,GTEX-13D11-0926-SM-5J2NC,2,2,Normal Tissue,Normal Tissue,0.9376875162124634,True
1176,GTEX-13112-0126-SM-5P9IU,2,2,Normal Tissue,Normal Tissue,0.9192426800727844,True
1177,GTEX-11XUK-2026-SM-5EQLF,2,2,Normal Tissue,Normal Tissue,0.9561173319816589,True
1178,GTEX-WYVS-1626-SM-3NM9R,2,2,Normal Tissue,Normal Tissue,0.7699359655380249,True
1179,TCGA-D3-A3C3-06,1,1,Metastasis,Metastasis,0.9394264817237854,True
1180,GTEX-11DXX-2426-SM-5GZZW,2,2,Normal Tissue,Normal Tissue,0.987023115158081,True
1181,GTEX-12WSC-0126-SM-5EQ4P,2,2,Normal Tissue,Normal Tissue,0.9765738248825073,True
1182,GTEX-O5YT-0008-SM-4E3IQ,2,2,Normal Tissue,Normal Tissue,0.7896735072135925,True
1183,TCGA-Z2-AA3V-06,1,1,Metastasis,Metastasis,0.9423786401748657,True
1184,GTEX-OHPL-0008-SM-4E3I9,2,2,Normal Tissue,Normal Tissue,0.39492565393447876,True
1185,GTEX-O5YT-0126-SM-48TBW,2,2,Normal Tissue,Normal Tissue,0.9973272085189819,True
1186,TCGA-EB-A3HV-01,0,2,Primary Tumor,Normal Tissue,0.5800184011459351,False
1187,GTEX-13OVG-1626-SM-5J1NF,2,2,Normal Tissue,Normal Tissue,0.9621644616127014,True
1188,GTEX-OIZG-0726-SM-33HBL,2,2,Normal Tissue,Normal Tissue,0.9676104784011841,True
1189,GTEX-11ILO-0626-SM-5A5LO,2,2,Normal Tissue,Normal Tissue,0.8718044757843018,True
1190,TCGA-FS-A1ZZ-06,1,1,Metastasis,Metastasis,0.475956529378891,True
1191,GTEX-OXRL-0008-SM-3NB29,2,2,Normal Tissue,Normal Tissue,0.39599719643592834,True
1192,TCGA-GF-A6C8-06,1,1,Metastasis,Metastasis,0.9105206727981567,True
1193,GTEX-ZPIC-0008-SM-4E3JF,2,2,Normal Tissue,Normal Tissue,0.9785953164100647,True
1194,GTEX-YECK-0008-SM-4W1ZG,2,2,Normal Tissue,Normal Tissue,0.9216628074645996,True
1195,GTEX-12ZZX-2426-SM-5GCOE,2,2,Normal Tissue,Normal Tissue,0.8942400217056274,True
1196,TCGA-EB-A299-01,0,2,Primary Tumor,Normal Tissue,0.5999910235404968,False
1197,GTEX-WYJK-0008-SM-4ONDV,2,2,Normal Tissue,Normal Tissue,0.9381870627403259,True
1198,GTEX-WXYG-0008-SM-4ONDU,2,2,Normal Tissue,Normal Tissue,0.9931885004043579,True
1199,GTEX-ZY6K-1826-SM-5GZXK,2,2,Normal Tissue,Normal Tissue,0.9648689031600952,True
1200,TCGA-EE-A3AC-06,1,1,Metastasis,Metastasis,0.8658534288406372,True
1201,GTEX-13YAN-0326-SM-5O9DF,2,2,Normal Tissue,Normal Tissue,0.9919787645339966,True
1202,TCGA-D3-A5GO-06,1,1,Metastasis,Metastasis,0.8975657224655151,True
1203,TCGA-FS-A1ZQ-06,1,1,Metastasis,Metastasis,0.8391831517219543,True
1204,GTEX-Y3I4-2126-SM-4TT7C,2,2,Normal Tissue,Normal Tissue,0.998705267906189,True
1205,TCGA-GN-A26C-01,0,1,Primary Tumor,Metastasis,0.9701989889144897,False
1206,TCGA-XV-AAZV-01,0,0,Primary Tumor,Primary Tumor,0.7237553596496582,True
1207,GTEX-11OF3-0126-SM-5PNYF,2,2,Normal Tissue,Normal Tissue,0.9979497790336609,True
1208,TCGA-FS-A1ZU-06,1,1,Metastasis,Metastasis,0.47486263513565063,True
1209,TCGA-WE-AAA0-06,1,1,Metastasis,Metastasis,0.9283349514007568,True
1210,GTEX-ZYT6-0226-SM-5NQ6T,2,2,Normal Tissue,Normal Tissue,0.993729829788208,True
1211,GTEX-ZQUD-0008-SM-4YCCU,2,2,Normal Tissue,Normal Tissue,0.9451271295547485,True
1212,GTEX-Y8LW-0008-SM-4V6G5,2,2,Normal Tissue,Normal Tissue,0.7837551832199097,True
1213,TCGA-GN-A4U3-06,1,1,Metastasis,Metastasis,0.9373692274093628,True
1214,GTEX-X4EO-0008-SM-4QASS,2,2,Normal Tissue,Normal Tissue,0.9906182885169983,True
1215,GTEX-WHWD-1826-SM-3LK6I,2,2,Normal Tissue,Normal Tissue,0.996164083480835,True
1216,GTEX-11ILO-0126-SM-5A5LN,2,2,Normal Tissue,Normal Tissue,0.9470832347869873,True
1217,GTEX-ZE9C-2726-SM-57WB5,2,2,Normal Tissue,Normal Tissue,0.9733573794364929,True
1218,TCGA-BF-A5ES-01,0,1,Primary Tumor,Metastasis,0.8646491169929504,False
1219,TCGA-EB-A3XF-01,0,0,Primary Tumor,Primary Tumor,0.6529321074485779,True
1220,GTEX-WFG7-2026-SM-5SI7P,2,2,Normal Tissue,Normal Tissue,0.9967454671859741,True
1221,GTEX-WYJK-0126-SM-3NMAB,2,2,Normal Tissue,Normal Tissue,0.971495509147644,True
1222,TCGA-D3-A3MU-06,1,1,Metastasis,Metastasis,0.9279879331588745,True
1223,GTEX-XQ3S-1526-SM-4BOOC,2,2,Normal Tissue,Normal Tissue,0.9955413937568665,True
1224,GTEX-13PDP-0126-SM-5L3HD,2,2,Normal Tissue,Normal Tissue,0.9784581065177917,True
1225,TCGA-ER-A2NB-01,0,2,Primary Tumor,Normal Tissue,0.5439327359199524,False
1226,GTEX-YB5K-2126-SM-4WWDJ,2,2,Normal Tissue,Normal Tissue,0.9647970199584961,True
1227,GTEX-11NV4-0008-SM-5Q5BA,2,2,Normal Tissue,Normal Tissue,0.9979175925254822,True
1228,GTEX-11TT1-1826-SM-5EQLV,2,2,Normal Tissue,Normal Tissue,0.9873132109642029,True
1229,GTEX-UJHI-0008-SM-4IHL1,2,2,Normal Tissue,Normal Tissue,0.957571268081665,True
1230,GTEX-ZVE2-0226-SM-59HJB,2,2,Normal Tissue,Normal Tissue,0.9776656627655029,True
1231,GTEX-ZLV1-1526-SM-4WWBC,2,2,Normal Tissue,Normal Tissue,0.9978476762771606,True
1232,GTEX-1314G-1326-SM-5BC6E,2,2,Normal Tissue,Normal Tissue,0.9675668478012085,True
1233,TCGA-D3-A2JH-06,1,1,Metastasis,Metastasis,0.9569441676139832,True
1234,GTEX-11H98-0126-SM-5EGHG,2,2,Normal Tissue,Normal Tissue,0.9706652164459229,True
1235,GTEX-TKQ2-0008-SM-4DM5L,2,2,Normal Tissue,Normal Tissue,0.9767642617225647,True
1236,TCGA-EE-A2GR-06,1,2,Metastasis,Normal Tissue,0.3995145261287689,False
1237,GTEX-11ZU8-0008-SM-5S2VO,2,2,Normal Tissue,Normal Tissue,0.718216061592102,True
1238,GTEX-T2IS-0126-SM-4DM6O,2,2,Normal Tissue,Normal Tissue,0.996986448764801,True
1239,GTEX-12KS4-2126-SM-5FQUT,2,2,Normal Tissue,Normal Tissue,0.8387038111686707,True
1240,GTEX-X261-0008-SM-4PR11,2,2,Normal Tissue,Normal Tissue,0.9979698061943054,True
1241,GTEX-ZYT6-2326-SM-5GZY3,2,2,Normal Tissue,Normal Tissue,0.9922530055046082,True
1242,TCGA-FS-A4F4-06,1,1,Metastasis,Metastasis,0.829372227191925,True
1243,GTEX-RU72-0008-SM-46MV8,2,2,Normal Tissue,Normal Tissue,0.998329222202301,True
1244,TCGA-EE-A2GN-06,1,1,Metastasis,Metastasis,0.7964027523994446,True
1245,TCGA-EB-A3XE-01,0,2,Primary Tumor,Normal Tissue,0.5048432350158691,False
1246,GTEX-13OVJ-0826-SM-5J1OK,2,2,Normal Tissue,Normal Tissue,0.9970844388008118,True
1247,GTEX-12WSH-1526-SM-5BC5W,2,2,Normal Tissue,Normal Tissue,0.9935727119445801,True
1248,GTEX-WY7C-2326-SM-3NB2U,2,2,Normal Tissue,Normal Tissue,0.9971258044242859,True
1249,GTEX-ZVP2-0326-SM-57WBP,2,2,Normal Tissue,Normal Tissue,0.9975308775901794,True
1250,GTEX-XUYS-0126-SM-47JWZ,2,2,Normal Tissue,Normal Tissue,0.9655630588531494,True
1251,GTEX-145MI-0526-SM-5O9A8,2,2,Normal Tissue,Normal Tissue,0.9967008233070374,True
1252,TCGA-ER-A194-01,0,1,Primary Tumor,Metastasis,0.5814122557640076,False
1253,TCGA-EE-A2GI-06,1,1,Metastasis,Metastasis,0.9760120511054993,True
1254,TCGA-QB-AA9O-06,1,1,Metastasis,Metastasis,0.9779812693595886,True
1255,GTEX-12KS4-0326-SM-5EQ41,2,2,Normal Tissue,Normal Tissue,0.9978435039520264,True
1256,GTEX-SJXC-0126-SM-2XCFF,2,2,Normal Tissue,Normal Tissue,0.9990422129631042,True
1257,TCGA-EE-A2MM-06,1,1,Metastasis,Metastasis,0.8630244731903076,True
1258,GTEX-WYVS-0008-SM-4ONDY,2,2,Normal Tissue,Normal Tissue,0.9653659462928772,True
1259,GTEX-131XF-2626-SM-5EQ6K,2,2,Normal Tissue,Normal Tissue,0.9921035766601562,True
1260,TCGA-EB-A85I-01,0,1,Primary Tumor,Metastasis,0.7852001190185547,False
1261,GTEX-OIZG-0008-SM-4E3J2,2,1,Normal Tissue,Metastasis,0.4905206859111786,False
1262,GTEX-XPVG-2626-SM-4B669,2,2,Normal Tissue,Normal Tissue,0.9968528151512146,True
1263,GTEX-139TT-2126-SM-5LZWC,2,2,Normal Tissue,Normal Tissue,0.911880373954773,True
1264,GTEX-Y3I4-1726-SM-4TT89,2,2,Normal Tissue,Normal Tissue,0.9980642199516296,True
1265,GTEX-13OVH-0526-SM-5L3E6,2,2,Normal Tissue,Normal Tissue,0.938373863697052,True
1266,GTEX-12WSN-1426-SM-5GCO6,2,2,Normal Tissue,Normal Tissue,0.9384415745735168,True
1267,TCGA-EE-A2MF-06,1,1,Metastasis,Metastasis,0.9262962937355042,True
1268,GTEX-ZXG5-0126-SM-5GIEU,2,2,Normal Tissue,Normal Tissue,0.9963580965995789,True
1269,TCGA-ER-A19E-06,1,0,Metastasis,Primary Tumor,0.4794344902038574,False
1270,TCGA-3N-A9WD-06,1,1,Metastasis,Metastasis,0.805995523929596,True
1271,GTEX-SN8G-0008-SM-4DM4X,2,2,Normal Tissue,Normal Tissue,0.9928499460220337,True
1272,TCGA-DA-A95W-06,1,1,Metastasis,Metastasis,0.9309501051902771,True
1273,GTEX-NL4W-0008-SM-4E3I2,2,2,Normal Tissue,Normal Tissue,0.365200012922287,True
1274,GTEX-ZYFD-0626-SM-5E44E,2,2,Normal Tissue,Normal Tissue,0.819273829460144,True
1275,TCGA-D9-A4Z6-06,1,1,Metastasis,Metastasis,0.8995871543884277,True
1276,GTEX-QDT8-0126-SM-48TZ1,2,2,Normal Tissue,Normal Tissue,0.9972773194313049,True
1277,GTEX-148VI-1626-SM-5SI6E,2,2,Normal Tissue,Normal Tissue,0.9980301260948181,True
1278,TCGA-EE-A29L-06,1,1,Metastasis,Metastasis,0.6333643794059753,True
1279,GTEX-1122O-2126-SM-5EGIR,2,2,Normal Tissue,Normal Tissue,0.997514009475708,True
1280,GTEX-R55E-0008-SM-48FCG,2,2,Normal Tissue,Normal Tissue,0.987389087677002,True
